PULocationID,pickup_zone,borough,hour,day_type,baseline_trips,baseline_capacity_proxy,baseline_duration,baseline_distance,baseline_total_amount
48,Clinton East,Manhattan,0,Weekday,79.0,161.0,11.7,2.37,22.65
48,Clinton East,Manhattan,1,Weekday,44.0,111.39999999999996,12.125,2.81,23.1
48,Clinton East,Manhattan,2,Weekday,31.0,69.59999999999998,12.516666666666667,2.9,23.52
48,Clinton East,Manhattan,3,Weekday,24.0,50.8,12.95,3.115,24.54
48,Clinton East,Manhattan,4,Weekday,26.0,56.39999999999998,12.575,3.1950000000000003,25.6
48,Clinton East,Manhattan,5,Weekday,43.0,66.8,8.0,1.5,18.15
48,Clinton East,Manhattan,6,Weekday,76.0,103.8,9.15,1.45,17.84
48,Clinton East,Manhattan,7,Weekday,97.0,140.2,10.7,1.39,19.0
48,Clinton East,Manhattan,8,Weekday,118.0,163.2,12.316666666666666,1.36,21.06
48,Clinton East,Manhattan,9,Weekday,111.0,148.8,13.866666666666667,1.335,21.9
48,Clinton East,Manhattan,10,Weekday,102.0,133.8,15.066666666666666,1.45,22.65
48,Clinton East,Manhattan,11,Weekday,98.0,139.6,15.15,1.48,22.75
48,Clinton East,Manhattan,12,Weekday,97.0,125.6,14.05,1.45,21.9
48,Clinton East,Manhattan,13,Weekday,97.0,127.79999999999998,13.266666666666667,1.42,21.06
48,Clinton East,Manhattan,14,Weekday,98.0,130.39999999999998,13.2,1.5,21.65
48,Clinton East,Manhattan,15,Weekday,103.0,137.2,13.3,1.47,21.64
48,Clinton East,Manhattan,16,Weekday,100.0,141.0,12.283333333333333,1.38,22.44
48,Clinton East,Manhattan,17,Weekday,120.0,177.6,11.933333333333334,1.37,22.38
48,Clinton East,Manhattan,18,Weekday,142.0,220.0,11.7,1.37,22.38
48,Clinton East,Manhattan,19,Weekday,133.0,215.39999999999998,11.916666666666666,1.43,22.44
48,Clinton East,Manhattan,20,Weekday,171.0,256.2,12.25,1.71,22.31
48,Clinton East,Manhattan,21,Weekday,232.0,310.79999999999995,12.516666666666667,1.84,23.19
48,Clinton East,Manhattan,22,Weekday,207.0,307.8,12.9,1.92,23.94
48,Clinton East,Manhattan,23,Weekday,131.0,314.79999999999984,12.483333333333333,2.08,23.75
48,Clinton East,Manhattan,0,Weekend,215.0,301.5999999999999,12.3,2.1,23.94
48,Clinton East,Manhattan,1,Weekend,157.0,262.5999999999999,11.95,2.27,22.52
48,Clinton East,Manhattan,2,Weekend,118.0,186.5999999999999,11.933333333333334,2.61,22.26
48,Clinton East,Manhattan,3,Weekend,93.0,132.79999999999995,11.766666666666667,2.7,22.94
48,Clinton East,Manhattan,4,Weekend,81.0,109.39999999999999,12.283333333333333,2.915,24.95
48,Clinton East,Manhattan,5,Weekend,33.0,54.999999999999986,10.258333333333333,2.455,22.195
48,Clinton East,Manhattan,6,Weekend,40.0,57.0,10.716666666666667,2.36,20.67
48,Clinton East,Manhattan,7,Weekend,43.0,60.39999999999999,8.733333333333333,1.7,17.7
48,Clinton East,Manhattan,8,Weekend,62.0,83.39999999999999,8.75,1.58,17.78
48,Clinton East,Manhattan,9,Weekend,87.0,133.39999999999998,9.183333333333334,1.57,18.34
48,Clinton East,Manhattan,10,Weekend,109.0,138.2,10.35,1.6,19.38
48,Clinton East,Manhattan,11,Weekend,116.0,151.0,11.433333333333334,1.6,19.96
48,Clinton East,Manhattan,12,Weekend,116.0,161.19999999999993,11.558333333333334,1.5,20.2
48,Clinton East,Manhattan,13,Weekend,125.0,156.8,12.533333333333333,1.5,20.95
48,Clinton East,Manhattan,14,Weekend,109.0,143.6,12.183333333333334,1.5,20.25
48,Clinton East,Manhattan,15,Weekend,120.0,164.79999999999998,12.458333333333332,1.56,21.05
48,Clinton East,Manhattan,16,Weekend,182.0,223.39999999999998,13.366666666666667,1.56,21.9
48,Clinton East,Manhattan,17,Weekend,178.0,217.0,14.633333333333333,1.61,23.58
48,Clinton East,Manhattan,18,Weekend,188.0,233.79999999999998,14.233333333333333,1.51,23.275
48,Clinton East,Manhattan,19,Weekend,171.0,258.2,13.733333333333333,1.5,21.9
48,Clinton East,Manhattan,20,Weekend,160.0,211.79999999999998,13.466666666666667,1.67,22.95
48,Clinton East,Manhattan,21,Weekend,176.0,253.39999999999998,13.266666666666667,1.8,23.1
48,Clinton East,Manhattan,22,Weekend,242.0,322.0,13.241666666666667,1.86,24.14
48,Clinton East,Manhattan,23,Weekend,157.0,284.4,13.233333333333333,2.02,24.17
68,East Chelsea,Manhattan,0,Weekday,59.0,155.39999999999998,13.066666666666666,2.4,24.78
68,East Chelsea,Manhattan,1,Weekday,22.0,81.79999999999993,11.866666666666667,2.24,23.1
68,East Chelsea,Manhattan,2,Weekday,15.0,49.79999999999998,11.833333333333334,2.44,23.94
68,East Chelsea,Manhattan,3,Weekday,10.0,27.39999999999999,12.533333333333333,2.67,24.955
68,East Chelsea,Manhattan,4,Weekday,8.0,24.799999999999983,12.15,2.7,28.19
68,East Chelsea,Manhattan,5,Weekday,19.0,30.799999999999997,10.5,2.3,22.39
68,East Chelsea,Manhattan,6,Weekday,33.0,53.39999999999999,11.175,1.9,21.9
68,East Chelsea,Manhattan,7,Weekday,66.0,98.6,12.816666666666666,1.8,21.95
68,East Chelsea,Manhattan,8,Weekday,121.0,169.2,14.233333333333333,1.59,22.94
68,East Chelsea,Manhattan,9,Weekday,127.0,182.0,15.65,1.51,23.58
68,East Chelsea,Manhattan,10,Weekday,135.0,175.8,18.65,1.61,25.96
68,East Chelsea,Manhattan,11,Weekday,149.0,195.0,19.216666666666665,1.65,26.94
68,East Chelsea,Manhattan,12,Weekday,141.0,190.2,18.525,1.66,26.1
68,East Chelsea,Manhattan,13,Weekday,153.0,206.8,18.25,1.7149999999999999,25.95
68,East Chelsea,Manhattan,14,Weekday,152.0,214.8,17.308333333333334,1.76,25.25
68,East Chelsea,Manhattan,15,Weekday,171.0,209.8,16.5,1.7,24.42
68,East Chelsea,Manhattan,16,Weekday,157.0,210.0,14.783333333333333,1.6,24.95
68,East Chelsea,Manhattan,17,Weekday,196.0,262.0,14.466666666666667,1.62,24.965
68,East Chelsea,Manhattan,18,Weekday,227.0,291.0,14.0,1.61,24.9
68,East Chelsea,Manhattan,19,Weekday,202.0,293.79999999999995,14.4,1.73,25.15
68,East Chelsea,Manhattan,20,Weekday,233.0,333.59999999999997,14.683333333333334,1.9,25.03
68,East Chelsea,Manhattan,21,Weekday,236.0,350.99999999999994,14.75,2.03,26.47
68,East Chelsea,Manhattan,22,Weekday,189.0,287.8,14.75,2.17,27.3
68,East Chelsea,Manhattan,23,Weekday,133.0,257.79999999999995,14.141666666666666,2.2,26.15
68,East Chelsea,Manhattan,0,Weekend,146.0,229.8,14.691666666666666,2.15,26.695
68,East Chelsea,Manhattan,1,Weekend,100.0,183.99999999999994,12.333333333333334,2.05,24.380000000000003
68,East Chelsea,Manhattan,2,Weekend,77.0,115.59999999999997,11.725,2.18,23.455
68,East Chelsea,Manhattan,3,Weekend,67.0,90.0,11.216666666666667,2.215,23.52
68,East Chelsea,Manhattan,4,Weekend,42.0,72.99999999999999,11.008333333333333,2.2350000000000003,24.96
68,East Chelsea,Manhattan,5,Weekend,16.0,28.799999999999997,12.35,2.65,23.94
68,East Chelsea,Manhattan,6,Weekend,19.0,35.39999999999999,11.3,2.51,21.9
68,East Chelsea,Manhattan,7,Weekend,27.0,43.39999999999999,9.116666666666667,1.86,18.79
68,East Chelsea,Manhattan,8,Weekend,54.0,69.19999999999999,9.383333333333333,1.63,18.54
68,East Chelsea,Manhattan,9,Weekend,76.0,109.19999999999999,10.333333333333334,1.65,19.38
68,East Chelsea,Manhattan,10,Weekend,112.0,155.0,11.216666666666667,1.6,19.86
68,East Chelsea,Manhattan,11,Weekend,156.0,197.19999999999996,13.266666666666667,1.66,21.65
68,East Chelsea,Manhattan,12,Weekend,163.0,214.39999999999995,14.716666666666667,1.67,22.74
68,East Chelsea,Manhattan,13,Weekend,178.0,231.0,15.983333333333333,1.7,23.814999999999998
68,East Chelsea,Manhattan,14,Weekend,184.0,227.2,16.283333333333335,1.78,24.42
68,East Chelsea,Manhattan,15,Weekend,174.0,222.2,16.541666666666668,1.74,24.4
68,East Chelsea,Manhattan,16,Weekend,176.0,222.79999999999995,17.033333333333335,1.7,24.56
68,East Chelsea,Manhattan,17,Weekend,195.0,259.5999999999999,17.725,1.72,26.174999999999997
68,East Chelsea,Manhattan,18,Weekend,207.0,271.19999999999993,17.516666666666666,1.7,25.95
68,East Chelsea,Manhattan,19,Weekend,190.0,261.6,17.0,1.72,25.26
68,East Chelsea,Manhattan,20,Weekend,158.0,216.59999999999997,15.766666666666667,1.78,24.8
68,East Chelsea,Manhattan,21,Weekend,169.0,216.79999999999998,16.0,2.0,25.6
68,East Chelsea,Manhattan,22,Weekend,156.0,247.99999999999997,15.8,2.03,26.395000000000003
68,East Chelsea,Manhattan,23,Weekend,114.0,286.59999999999985,15.616666666666667,2.1,26.76
79,East Village,Manhattan,0,Weekday,80.0,316.39999999999975,11.233333333333333,2.2,22.26
79,East Village,Manhattan,1,Weekday,50.0,198.39999999999992,11.55,2.4,22.75
79,East Village,Manhattan,2,Weekday,32.0,158.59999999999988,11.733333333333333,2.5549999999999997,23.1
79,East Village,Manhattan,3,Weekday,24.0,87.59999999999997,11.483333333333334,2.7,23.94
79,East Village,Manhattan,4,Weekday,18.0,57.19999999999999,11.358333333333334,2.67,24.95
79,East Village,Manhattan,5,Weekday,20.0,35.39999999999999,10.866666666666667,2.46,23.1
79,East Village,Manhattan,6,Weekday,45.0,59.0,11.983333333333333,2.48,24.064999999999998
79,East Village,Manhattan,7,Weekday,71.0,98.19999999999999,12.716666666666667,2.3,24.96
79,East Village,Manhattan,8,Weekday,98.0,125.39999999999999,14.166666666666666,2.1,26.94
79,East Village,Manhattan,9,Weekday,112.0,148.0,13.633333333333333,1.89,23.58
79,East Village,Manhattan,10,Weekday,72.0,98.6,12.8,1.61,21.06
79,East Village,Manhattan,11,Weekday,68.0,90.8,14.1,1.6,22.015
79,East Village,Manhattan,12,Weekday,69.0,97.19999999999999,13.783333333333333,1.6,21.9
79,East Village,Manhattan,13,Weekday,75.0,105.6,13.95,1.63,21.92
79,East Village,Manhattan,14,Weekday,76.0,109.8,13.816666666666666,1.6,21.94
79,East Village,Manhattan,15,Weekday,83.0,133.0,13.783333333333333,1.49,21.95
79,East Village,Manhattan,16,Weekday,64.0,90.8,12.483333333333333,1.45,22.565
79,East Village,Manhattan,17,Weekday,77.0,116.99999999999999,12.3,1.46,22.85
79,East Village,Manhattan,18,Weekday,102.0,173.2,12.083333333333334,1.43,22.4
79,East Village,Manhattan,19,Weekday,125.0,237.0,12.266666666666667,1.42,22.38
79,East Village,Manhattan,20,Weekday,174.0,293.2,13.033333333333333,1.69,22.189999999999998
79,East Village,Manhattan,21,Weekday,232.0,391.6,13.5,1.92,23.585
79,East Village,Manhattan,22,Weekday,216.0,454.19999999999993,12.95,1.88,23.35
79,East Village,Manhattan,23,Weekday,149.0,593.0,12.35,1.91,23.9
79,East Village,Manhattan,0,Weekend,704.0,805.4,12.233333333333333,1.78,25.62
79,East Village,Manhattan,1,Weekend,736.0,886.9999999999999,11.866666666666667,1.87,24.85
79,East Village,Manhattan,2,Weekend,567.0,699.1999999999999,11.4,1.92,23.1
79,East Village,Manhattan,3,Weekend,350.0,455.99999999999994,10.733333333333333,2.08,22.94
79,East Village,Manhattan,4,Weekend,165.0,229.59999999999997,10.583333333333334,2.255,25.145
79,East Village,Manhattan,5,Weekend,38.0,62.99999999999997,11.041666666666668,2.565,23.935000000000002
79,East Village,Manhattan,6,Weekend,30.0,45.99999999999997,10.55,2.4450000000000003,20.945
79,East Village,Manhattan,7,Weekend,31.0,46.8,10.616666666666667,2.4,20.94
79,East Village,Manhattan,8,Weekend,47.0,70.39999999999999,10.616666666666667,2.2,20.22
79,East Village,Manhattan,9,Weekend,73.0,109.19999999999999,10.75,2.03,19.95
79,East Village,Manhattan,10,Weekend,94.0,136.0,10.833333333333334,1.86,19.96
79,East Village,Manhattan,11,Weekend,111.0,158.8,11.566666666666666,1.75,20.55
79,East Village,Manhattan,12,Weekend,138.0,166.2,12.425,1.78,20.95
79,East Village,Manhattan,13,Weekend,146.0,194.0,12.8,1.7,21.06
79,East Village,Manhattan,14,Weekend,142.0,181.39999999999998,13.283333333333333,1.75,21.75
79,East Village,Manhattan,15,Weekend,142.0,221.19999999999996,13.491666666666667,1.73,21.9
79,East Village,Manhattan,16,Weekend,155.0,253.99999999999994,14.216666666666667,1.81,22.74
79,East Village,Manhattan,17,Weekend,181.0,290.59999999999997,13.55,1.66,22.744999999999997
79,East Village,Manhattan,18,Weekend,209.0,360.2,13.616666666666667,1.6,22.74
79,East Village,Manhattan,19,Weekend,224.0,398.6,14.0,1.61,22.7
79,East Village,Manhattan,20,Weekend,221.0,420.19999999999993,13.825,1.645,22.285
79,East Village,Manhattan,21,Weekend,247.0,456.0,14.158333333333333,1.78,22.905
79,East Village,Manhattan,22,Weekend,288.0,567.0,13.683333333333334,1.77,23.645
79,East Village,Manhattan,23,Weekend,270.0,703.0,13.15,1.8,24.85
132,JFK Airport,Queens,0,Weekday,191.0,401.6,29.383333333333333,16.6,80.71
132,JFK Airport,Queens,1,Weekday,66.0,232.59999999999997,26.558333333333334,15.03,71.75
132,JFK Airport,Queens,2,Weekday,17.0,124.99999999999996,24.1,12.05,59.75
132,JFK Airport,Queens,3,Weekday,10.0,58.39999999999999,22.65,11.57,55.370000000000005
132,JFK Airport,Queens,4,Weekday,14.0,49.39999999999999,19.71666666666667,10.76,49.25
132,JFK Airport,Queens,5,Weekday,74.0,111.99999999999999,22.633333333333333,10.74,49.25
132,JFK Airport,Queens,6,Weekday,126.0,172.8,42.6,15.48,80.71
132,JFK Airport,Queens,7,Weekday,141.0,198.99999999999997,59.5,16.88,88.5
132,JFK Airport,Queens,8,Weekday,111.0,167.0,55.95,17.0,88.96
132,JFK Airport,Queens,9,Weekday,117.0,187.8,48.391666666666666,16.66,83.96
132,JFK Airport,Queens,10,Weekday,130.0,197.6,47.80833333333334,16.79,84.15
132,JFK Airport,Queens,11,Weekday,118.0,170.6,48.75,17.02,88.78
132,JFK Airport,Queens,12,Weekday,159.0,219.8,48.766666666666666,17.15,88.63
132,JFK Airport,Queens,13,Weekday,203.0,269.8,51.333333333333336,17.19,90.31
132,JFK Airport,Queens,14,Weekday,257.0,359.59999999999997,57.28333333333333,17.11,90.71
132,JFK Airport,Queens,15,Weekday,316.0,401.0,58.71666666666667,17.07,91.15
132,JFK Airport,Queens,16,Weekday,362.0,455.8,59.75,17.21,97.45
132,JFK Airport,Queens,17,Weekday,276.0,422.59999999999997,54.6,17.26,94.99
132,JFK Airport,Queens,18,Weekday,263.0,367.0,47.416666666666664,17.23,91.5
132,JFK Airport,Queens,19,Weekday,335.0,437.4,41.458333333333336,17.28,90.96
132,JFK Airport,Queens,20,Weekday,345.0,455.59999999999997,37.11666666666667,17.22,86.5
132,JFK Airport,Queens,21,Weekday,311.0,443.79999999999995,32.983333333333334,16.86,83.44
132,JFK Airport,Queens,22,Weekday,298.0,424.8,32.416666666666664,16.81,83.85
132,JFK Airport,Queens,23,Weekday,257.0,456.19999999999993,31.916666666666668,16.67,83.21
132,JFK Airport,Queens,0,Weekend,146.0,360.99999999999955,29.116666666666667,16.1,78.91
132,JFK Airport,Queens,1,Weekend,59.0,191.39999999999995,25.15833333333333,12.274999999999999,62.65
132,JFK Airport,Queens,2,Weekend,15.0,63.39999999999995,22.433333333333334,11.13,53.45
132,JFK Airport,Queens,3,Weekend,11.0,33.79999999999998,18.45,10.39,47.83
132,JFK Airport,Queens,4,Weekend,12.0,26.599999999999994,16.866666666666667,10.245000000000001,45.75
132,JFK Airport,Queens,5,Weekend,55.0,86.19999999999999,17.90833333333333,9.885000000000002,44.35
132,JFK Airport,Queens,6,Weekend,107.0,172.0,18.758333333333333,10.4,45.45
132,JFK Airport,Queens,7,Weekend,118.0,188.39999999999998,22.85,11.15,51.15
132,JFK Airport,Queens,8,Weekend,103.0,185.39999999999992,27.033333333333335,11.96,60.15
132,JFK Airport,Queens,9,Weekend,120.0,211.19999999999987,27.316666666666666,11.77,58.13
132,JFK Airport,Queens,10,Weekend,102.0,203.9999999999999,30.416666666666668,15.1,73.895
132,JFK Airport,Queens,11,Weekend,123.0,183.39999999999998,35.55,16.85,83.95
132,JFK Airport,Queens,12,Weekend,158.0,236.19999999999996,37.6,17.02,83.96
132,JFK Airport,Queens,13,Weekend,194.0,291.9999999999999,41.766666666666666,17.3,88.06
132,JFK Airport,Queens,14,Weekend,253.0,328.0,45.43333333333333,17.3,90.44
132,JFK Airport,Queens,15,Weekend,328.0,390.5999999999999,48.65,17.4,91.45
132,JFK Airport,Queens,16,Weekend,356.0,422.19999999999993,50.525,17.43,91.45
132,JFK Airport,Queens,17,Weekend,301.0,377.99999999999994,48.03333333333333,17.41,91.45
132,JFK Airport,Queens,18,Weekend,266.0,349.0,44.28333333333333,17.33,89.47
132,JFK Airport,Queens,19,Weekend,325.0,444.0,40.86666666666667,17.31,88.44
132,JFK Airport,Queens,20,Weekend,350.0,487.0,38.6,17.19,86.5
132,JFK Airport,Queens,21,Weekend,313.0,492.5999999999999,34.81666666666667,17.02,83.96
132,JFK Airport,Queens,22,Weekend,337.0,515.0,32.166666666666664,16.76,83.44
132,JFK Airport,Queens,23,Weekend,292.0,539.5999999999997,29.666666666666668,16.39,80.1
138,LaGuardia Airport,Queens,0,Weekday,92.0,293.0,19.566666666666666,9.2,62.77
138,LaGuardia Airport,Queens,1,Weekday,19.0,85.6,19.0,9.28,62.3
138,LaGuardia Airport,Queens,2,Weekday,3.0,62.599999999999966,18.35,9.18,61.2
138,LaGuardia Airport,Queens,3,Weekday,0.0,16.799999999999997,18.833333333333332,9.2,60.69
138,LaGuardia Airport,Queens,4,Weekday,1.0,4.0,18.15,10.53,58.225
138,LaGuardia Airport,Queens,5,Weekday,1.0,5.0,19.9,9.77,62.535
138,LaGuardia Airport,Queens,6,Weekday,2.0,6.799999999999997,26.1,9.4,64.31
138,LaGuardia Airport,Queens,7,Weekday,32.0,75.8,38.03333333333333,10.3,75.91
138,LaGuardia Airport,Queens,8,Weekday,67.0,147.6,45.016666666666666,9.9,78.44
138,LaGuardia Airport,Queens,9,Weekday,124.0,246.0,41.791666666666664,9.715,77.11
138,LaGuardia Airport,Queens,10,Weekday,162.0,352.0,40.15833333333333,9.6,76.4
138,LaGuardia Airport,Queens,11,Weekday,147.0,284.79999999999995,37.6,9.5,75.88
138,LaGuardia Airport,Queens,12,Weekday,165.0,257.79999999999995,34.375,9.46,73.94
138,LaGuardia Airport,Queens,13,Weekday,158.0,278.0,34.25,9.4,73.61
138,LaGuardia Airport,Queens,14,Weekday,251.0,367.2,38.05,9.38,74.47
138,LaGuardia Airport,Queens,15,Weekday,230.0,395.6,39.81666666666667,9.28,74.23
138,LaGuardia Airport,Queens,16,Weekday,185.0,303.0,37.63333333333333,9.29,75.61
138,LaGuardia Airport,Queens,17,Weekday,188.0,309.9999999999999,34.8,9.23,73.81
138,LaGuardia Airport,Queens,18,Weekday,187.0,290.59999999999997,29.858333333333334,9.3,71.75
138,LaGuardia Airport,Queens,19,Weekday,193.0,309.0,25.8,9.3,69.39
138,LaGuardia Airport,Queens,20,Weekday,205.0,288.2,23.05,9.31,66.62
138,LaGuardia Airport,Queens,21,Weekday,209.0,345.4,22.4,9.3,65.79
138,LaGuardia Airport,Queens,22,Weekday,175.0,307.59999999999997,21.35,9.3,64.96
138,LaGuardia Airport,Queens,23,Weekday,176.0,295.99999999999994,20.65,9.28,64.1
138,LaGuardia Airport,Queens,0,Weekend,63.0,161.79999999999995,19.966666666666665,9.19,62.489999999999995
138,LaGuardia Airport,Queens,1,Weekend,10.0,72.19999999999989,19.016666666666666,9.1,62.075
138,LaGuardia Airport,Queens,2,Weekend,1.0,42.79999999999997,18.8,9.24,63.0
138,LaGuardia Airport,Queens,3,Weekend,0.0,19.59999999999998,19.066666666666666,9.53,62.16
138,LaGuardia Airport,Queens,4,Weekend,0.0,2.0,18.25,10.4,66.71
138,LaGuardia Airport,Queens,5,Weekend,1.0,3.0,16.716666666666665,8.76,59.25
138,LaGuardia Airport,Queens,6,Weekend,2.0,4.799999999999997,20.666666666666664,8.655000000000001,62.705
138,LaGuardia Airport,Queens,7,Weekend,8.0,14.399999999999991,21.516666666666666,9.5,65.23
138,LaGuardia Airport,Queens,8,Weekend,33.0,66.19999999999999,22.191666666666666,9.6,64.86
138,LaGuardia Airport,Queens,9,Weekend,87.0,149.59999999999997,23.166666666666668,9.5,65.7
138,LaGuardia Airport,Queens,10,Weekend,120.0,180.0,23.84166666666667,9.43,66.24
138,LaGuardia Airport,Queens,11,Weekend,105.0,196.79999999999995,24.85,9.4,66.69
138,LaGuardia Airport,Queens,12,Weekend,123.0,189.5999999999999,26.358333333333334,9.39,68.29
138,LaGuardia Airport,Queens,13,Weekend,128.0,211.39999999999998,27.133333333333333,9.4,68.29
138,LaGuardia Airport,Queens,14,Weekend,168.0,265.19999999999993,28.466666666666665,9.39,68.22
138,LaGuardia Airport,Queens,15,Weekend,180.0,265.3999999999999,28.875,9.38,68.345
138,LaGuardia Airport,Queens,16,Weekend,193.0,271.99999999999994,28.708333333333332,9.31,68.0
138,LaGuardia Airport,Queens,17,Weekend,158.0,263.4,28.516666666666666,9.29,67.45
138,LaGuardia Airport,Queens,18,Weekend,146.0,237.2,26.1,9.215,66.07
138,LaGuardia Airport,Queens,19,Weekend,123.0,296.7999999999999,23.8,9.28,64.8
138,LaGuardia Airport,Queens,20,Weekend,111.0,295.7999999999999,22.566666666666666,9.22,64.8
138,LaGuardia Airport,Queens,21,Weekend,127.0,290.79999999999995,21.9,9.2,64.26
138,LaGuardia Airport,Queens,22,Weekend,95.0,287.0,20.6,9.15,63.365
138,LaGuardia Airport,Queens,23,Weekend,134.0,319.2,19.783333333333335,9.13,62.65
140,Lenox Hill East,Manhattan,0,Weekday,19.0,31.799999999999997,11.391666666666666,2.47,20.945
140,Lenox Hill East,Manhattan,1,Weekday,7.0,14.799999999999997,10.375,2.2350000000000003,20.54
140,Lenox Hill East,Manhattan,2,Weekday,5.0,11.0,9.975,2.185,19.72
140,Lenox Hill East,Manhattan,3,Weekday,4.0,9.0,9.966666666666667,2.23,19.95
140,Lenox Hill East,Manhattan,4,Weekday,6.0,12.0,12.233333333333334,2.995,24.560000000000002
140,Lenox Hill East,Manhattan,5,Weekday,13.0,21.799999999999997,10.666666666666666,2.35,20.96
140,Lenox Hill East,Manhattan,6,Weekday,45.0,65.19999999999999,10.566666666666666,2.16,19.95
140,Lenox Hill East,Manhattan,7,Weekday,133.0,159.39999999999998,12.1,2.0,21.25
140,Lenox Hill East,Manhattan,8,Weekday,190.0,240.2,13.95,1.94,22.74
140,Lenox Hill East,Manhattan,9,Weekday,172.0,228.6,13.95,1.81,22.39
140,Lenox Hill East,Manhattan,10,Weekday,170.0,222.39999999999998,14.383333333333333,1.74,21.95
140,Lenox Hill East,Manhattan,11,Weekday,179.0,218.8,15.533333333333333,1.68,22.88
140,Lenox Hill East,Manhattan,12,Weekday,184.0,219.39999999999998,15.266666666666667,1.66,22.74
140,Lenox Hill East,Manhattan,13,Weekday,177.0,218.6,15.2,1.67,22.68
140,Lenox Hill East,Manhattan,14,Weekday,204.0,240.8,15.583333333333334,1.68,22.74
140,Lenox Hill East,Manhattan,15,Weekday,228.0,279.2,15.7,1.62,23.1
140,Lenox Hill East,Manhattan,16,Weekday,207.0,250.2,13.833333333333334,1.62,23.45
140,Lenox Hill East,Manhattan,17,Weekday,205.0,254.99999999999997,12.633333333333333,1.58,22.85
140,Lenox Hill East,Manhattan,18,Weekday,179.0,224.39999999999998,12.216666666666667,1.62,22.55
140,Lenox Hill East,Manhattan,19,Weekday,150.0,184.8,11.933333333333334,1.7,22.38
140,Lenox Hill East,Manhattan,20,Weekday,119.0,173.8,12.083333333333334,2.04,21.83
140,Lenox Hill East,Manhattan,21,Weekday,86.0,126.19999999999999,11.666666666666666,2.1,21.3
140,Lenox Hill East,Manhattan,22,Weekday,62.0,102.6,11.783333333333333,2.22,21.34
140,Lenox Hill East,Manhattan,23,Weekday,42.0,75.79999999999998,12.475,2.8,22.564999999999998
140,Lenox Hill East,Manhattan,0,Weekend,38.0,73.0,11.95,2.65,21.52
140,Lenox Hill East,Manhattan,1,Weekend,20.0,30.39999999999999,10.525,2.5,19.945
140,Lenox Hill East,Manhattan,2,Weekend,11.0,23.999999999999986,9.933333333333334,2.35,19.57
140,Lenox Hill East,Manhattan,3,Weekend,8.0,13.399999999999991,9.366666666666667,2.3200000000000003,19.994999999999997
140,Lenox Hill East,Manhattan,4,Weekend,9.0,15.599999999999994,10.7,2.66,22.0
140,Lenox Hill East,Manhattan,5,Weekend,9.0,13.0,11.95,3.1,24.34
140,Lenox Hill East,Manhattan,6,Weekend,17.0,27.39999999999999,10.783333333333333,2.51,20.94
140,Lenox Hill East,Manhattan,7,Weekend,44.0,58.0,10.075,2.425,19.625
140,Lenox Hill East,Manhattan,8,Weekend,63.0,90.99999999999999,9.216666666666667,1.94,18.52
140,Lenox Hill East,Manhattan,9,Weekend,77.0,114.99999999999999,9.433333333333334,1.9,18.785
140,Lenox Hill East,Manhattan,10,Weekend,107.0,150.99999999999994,9.2,1.66,17.7
140,Lenox Hill East,Manhattan,11,Weekend,113.0,145.39999999999998,9.891666666666666,1.7,18.509999999999998
140,Lenox Hill East,Manhattan,12,Weekend,125.0,152.79999999999998,10.391666666666666,1.7,19.05
140,Lenox Hill East,Manhattan,13,Weekend,132.0,159.99999999999997,10.783333333333333,1.78,19.4
140,Lenox Hill East,Manhattan,14,Weekend,114.0,154.39999999999992,10.533333333333333,1.65,18.73
140,Lenox Hill East,Manhattan,15,Weekend,119.0,163.8,10.6,1.6,18.54
140,Lenox Hill East,Manhattan,16,Weekend,119.0,164.99999999999997,11.383333333333333,1.71,19.490000000000002
140,Lenox Hill East,Manhattan,17,Weekend,128.0,186.8,11.933333333333334,1.8,20.7
140,Lenox Hill East,Manhattan,18,Weekend,121.0,188.8,12.75,1.97,21.94
140,Lenox Hill East,Manhattan,19,Weekend,110.0,175.0,13.083333333333334,2.11,22.2
140,Lenox Hill East,Manhattan,20,Weekend,90.0,143.6,12.266666666666667,2.15,21.42
140,Lenox Hill East,Manhattan,21,Weekend,63.0,99.39999999999999,12.191666666666666,2.3,21.43
140,Lenox Hill East,Manhattan,22,Weekend,46.0,98.8,12.1,2.32,21.75
140,Lenox Hill East,Manhattan,23,Weekend,33.0,73.99999999999997,11.816666666666666,2.66,21.6
141,Lenox Hill West,Manhattan,0,Weekday,22.0,66.19999999999993,9.675,2.065,19.6
141,Lenox Hill West,Manhattan,1,Weekday,11.0,28.19999999999999,9.975,2.13,20.55
141,Lenox Hill West,Manhattan,2,Weekday,7.0,20.39999999999999,9.683333333333334,2.2,19.65
141,Lenox Hill West,Manhattan,3,Weekday,6.0,15.599999999999994,10.0,2.5,19.95
141,Lenox Hill West,Manhattan,4,Weekday,9.0,18.599999999999994,11.75,2.85,23.35
141,Lenox Hill West,Manhattan,5,Weekday,21.0,33.0,9.841666666666667,2.2649999999999997,21.43
141,Lenox Hill West,Manhattan,6,Weekday,58.0,80.0,9.966666666666667,1.97,19.6
141,Lenox Hill West,Manhattan,7,Weekday,149.0,180.0,10.983333333333333,1.61,19.95
141,Lenox Hill West,Manhattan,8,Weekday,175.0,229.39999999999998,12.616666666666667,1.52,21.06
141,Lenox Hill West,Manhattan,9,Weekday,164.0,206.6,12.283333333333333,1.36,20.13
